names,mu,mu_star,sigma,mu_star_conf,trajectories,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count,fu
Specialized construction activities,,4.963398701818209e-05,,1.0534566806456663e-05,10,224,47.91133904457092,190,0.1491943698842835,0.03326800271128103,0.007060968061078556,4,_transport__freight__lorry__all_sizes__EURO4_to_generic_market_for_transport__freight__lorry__unspecified___ton_kilometer__RER__None_
Civil engineering,,0.006146739870603649,,0.002067843882052723,10,224,47.91133904457092,190,0.1491943698842835,4.119954308846316,1.3860066459991496,4,_transport__freight__lorry__all_sizes__EURO4_to_generic_market_for_transport__freight__lorry__unspecified___ton_kilometer__RER__None_
Manufacture of other non-metallic mineral products,,0.0006078139007422272,,0.0003323917924477134,10,224,47.91133904457092,190,0.1491943698842835,0.4073973442923169,0.22279110981568503,4,_transport__freight__lorry__all_sizes__EURO4_to_generic_market_for_transport__freight__lorry__unspecified___ton_kilometer__RER__None_
Manufacture of chemicals and chemical products,,0.002639800807862774,,0.0013133397092484958,10,224,47.91133904457092,190,0.1491943698842835,1.7693702583483728,0.8802877147891934,3,_transport__freight__lorry__all_sizes__EURO4_to_generic_market_for_transport__freight__lorry__unspecified___ton_kilometer__RER__None_
Manufacture of machinery and equipment,2.0294263978162113e-05,2.0294263978162113e-05,1.5392528534263354e-05,9.039674871761305e-06,10,224,47.91133904457092,190,0.1491943698842835,0.013602566902425693,0.006058991957117791,3,_transport__freight__lorry__all_sizes__EURO4_to_generic_market_for_transport__freight__lorry__unspecified___ton_kilometer__RER__None_
Manufacture of rubber and plastic products,,0.0001416036769741176,,6.11165159248735e-05,10,224,47.91133904457092,190,0.1491943698842835,0.09491221222620311,0.04096435808688761,2,_transport__freight__lorry__all_sizes__EURO4_to_generic_market_for_transport__freight__lorry__unspecified___ton_kilometer__RER__None_
Other mining and quarrying,,0.0005434407145747458,,0.0002563394198261843,10,224,47.91133904457092,190,0.1491943698842835,0.3642501489809859,0.17181574614712572,2,_transport__freight__lorry__all_sizes__EURO4_to_generic_market_for_transport__freight__lorry__unspecified___ton_kilometer__RER__None_
Construction of buildings,,1.2581955357804375e-05,,5.013885039993455e-06,10,224,47.91133904457092,190,0.1491943698842835,0.008433264182531186,0.0033606395763340594,2,_transport__freight__lorry__all_sizes__EURO4_to_generic_market_for_transport__freight__lorry__unspecified___ton_kilometer__RER__None_
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.0005337617104979202,,0.00026996970581631523,10,224,47.91133904457092,190,0.1491943698842835,0.35776263602434233,0.18095167131689097,1,_transport__freight__lorry__all_sizes__EURO4_to_generic_market_for_transport__freight__lorry__unspecified___ton_kilometer__RER__None_
Mining of coal and lignite,,0.00022844041198220725,,8.48012301723222e-05,10,224,47.91133904457092,190,0.1491943698842835,0.1531159735849199,0.05683943049465928,1,_transport__freight__lorry__all_sizes__EURO4_to_generic_market_for_transport__freight__lorry__unspecified___ton_kilometer__RER__None_
Manufacture of electrical equipment,-3.368855145579469e-06,3.368855145579469e-06,2.1721916989655344e-06,1.2514354785255655e-06,10,224,47.91133904457092,190,0.1491943698842835,0.0022580310156424693,0.0008387953777989009,1,_transport__freight__lorry__all_sizes__EURO4_to_generic_market_for_transport__freight__lorry__unspecified___ton_kilometer__RER__None_
Manufacture of other transport equipment,,0.00024296918425182446,,7.581922555947417e-05,10,229,52.53783130645752,220,0.05348812796004685,0.4542488090690165,0.14174963389279135,124,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
"Electricity, gas, steam and air conditioning supply",,0.004660391334541827,,0.0020927650371681387,10,229,52.53783130645752,220,0.05348812796004685,8.712945306335872,3.912578579551965,22,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
Mining of metal ores,,0.00010459562370026438,,4.548216921781831e-05,10,229,52.53783130645752,220,0.05348812796004685,0.1955492324921008,0.08503226968756764,20,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
Manufacture of coke and refined petroleum products,,0.0016375162466031024,,0.00063345188193775,10,229,52.53783130645752,220,0.05348812796004685,3.0614573907433273,1.1842850107053833,13,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
Land transport and transport via pipelines,,0.04516181721854786,,0.02612509784751227,10,229,52.53783130645752,220,0.05348812796004685,84.43334799879638,48.84279716617957,12,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
Manufacture of basic metals,,0.0015823698946229145,,0.0006124273204717185,10,229,52.53783130645752,220,0.05348812796004685,2.958357218642745,1.14497804247173,6,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
"Waste collection, treatment, and disposal activities",,9.52847147317467e-05,,4.580868377063033e-05,10,229,52.53783130645752,220,0.05348812796004685,0.17814180149082795,0.08564271272467658,5,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
Manufacture of other non-metallic mineral products,,0.00015369393335489825,,0.00010762367392352592,10,229,52.53783130645752,220,0.05348812796004685,0.2873421434186302,0.2012103957048484,4,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
Specialized construction activities,,9.470505071387976e-06,,5.1672231229330145e-06,10,229,52.53783130645752,220,0.05348812796004685,0.017705807685888735,0.009660504713854802,4,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
"Wholesale trade, except of motor vehicles and motorcycles",,0.0006254016398084273,,0.00027577825286987815,10,229,52.53783130645752,220,0.05348812796004685,1.1692344893348545,0.5155877825372234,3,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
Unknown,,0.0006136799901956085,,0.0002582615421929833,10,229,52.53783130645752,220,0.05348812796004685,1.1473200009056195,0.4828390000597753,2,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
Civil engineering,,0.008631939108691377,,0.00106797686228492,10,229,52.53783130645752,220,0.05348812796004685,16.138046773929037,1.9966615079193817,2,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
Extraction of crude petroleum and natural gas,,4.409507681444029e-06,,4.077390347684106e-06,10,229,52.53783130645752,220,0.05348812796004685,0.008243899814062901,0.007622981964763708,2,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
Water transport,-2.7077945672334194e-06,2.707794567235848e-06,1.9019787773114377e-06,1.1013262882213981e-06,10,229,52.53783130645752,220,0.05348812796004685,0.005062421644777781,0.002059010719246031,2,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
Mining of coal and lignite,,0.0006977425348621142,,0.0007066736625035233,10,229,52.53783130645752,220,0.05348812796004685,1.3044811278182993,1.321178529619462,2,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
Manufacture of chemicals and chemical products,,0.0001065760417431319,,5.933622096922127e-05,10,229,52.53783130645752,220,0.05348812796004685,0.19925177008015546,0.11093344118070962,1,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
Manufacture of machinery and equipment,2.161716718697242e-06,2.4490559724902118e-06,2.2498589526119114e-06,1.1659416972704124e-06,10,229,52.53783130645752,220,0.05348812796004685,0.004578690759787935,0.002179813991884922,1,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
Other mining and quarrying,,1.614810397020756e-05,,7.264015457845448e-06,10,229,52.53783130645752,220,0.05348812796004685,0.03019007130380305,0.013580612623555139,1,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
Wholesale and retail trade and repair of motor vehicles and motorcycles,,4.423065547887617e-06,,2.3718875645869234e-06,10,229,52.53783130645752,220,0.05348812796004685,0.008269247245279256,0.004434418730000446,1,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
Construction of buildings,-2.6412338761248182e-06,2.6412338761248182e-06,1.2573237833553811e-06,6.807425597196772e-07,10,229,52.53783130645752,220,0.05348812796004685,0.004937981523858336,0.0012726984205320483,1,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
Manufacture of wood and products of wood and cork,,4.276144121478746e-06,,5.423447992862899e-06,10,229,52.53783130645752,220,0.05348812796004685,0.007994566803072315,0.01013953600491302,1,_market_group_for_transport__freight_train___ton_kilometer__GLO__None_
Manufacture of other transport equipment,,2.9326520718305804e-06,,1.1380979352814767e-06,10,217,47.39564085006714,230,-0.009887925774770103,-0.02965892077500719,-0.011509976522937013,98,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
"Electricity, gas, steam and air conditioning supply",,0.00013994253570259908,,4.869067041368301e-05,10,217,47.39564085006714,230,-0.009887925774770103,-1.4152870772925354,-0.49242552505725184,23,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
Mining of metal ores,,9.197465346184917e-06,,4.4273290556098485e-06,10,217,47.39564085006714,230,-0.009887925774770103,-0.09301713580469066,-0.044775104065875586,19,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
Manufacture of coke and refined petroleum products,,0.0022745050881901323,,0.0009066512176565207,10,217,47.39564085006714,230,-0.009887925774770103,-23.00285358122053,-9.169276128365766,17,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
Manufacture of rubber and plastic products,,6.61431162085847e-06,,2.8529659435623624e-06,10,217,47.39564085006714,230,-0.009887925774770103,-0.06689281221887261,-0.028853027505950254,14,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
Land transport and transport via pipelines,,0.0061305515929576835,,0.002360444509698015,10,217,47.39564085006714,230,-0.009887925774770103,-62.000380389184514,-23.871988559227386,8,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
Wholesale and retail trade and repair of motor vehicles and motorcycles,,1.8713220191150444e-05,,6.075150060620718e-06,10,217,47.39564085006714,230,-0.009887925774770103,-0.18925324296930748,-0.061440085605435964,5,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
"Waste collection, treatment, and disposal activities",,3.443730148022252e-05,,1.6800471225378906e-05,10,217,47.39564085006714,230,-0.009887925774770103,-0.34827629438817465,-0.16990895368821196,5,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
Manufacture of chemicals and chemical products,,0.00019734766108272554,,9.087653217942088e-05,10,217,47.39564085006714,230,-0.009887925774770103,-1.9958448877748978,-0.9190656791872387,4,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
Manufacture of other non-metallic mineral products,,1.9100663183758133e-05,,6.4961529412315915e-06,10,217,47.39564085006714,230,-0.009887925774770103,-0.19317158743742927,-0.06569783278316153,3,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
Specialized construction activities,,5.3172583913315166e-05,,3.452962449249492e-05,10,217,47.39564085006714,230,-0.009887925774770103,-0.5377526604112423,-0.34920998881889104,3,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
Manufacture of basic metals,,0.00023014944781419574,,0.0001082212887160883,10,217,47.39564085006714,230,-0.009887925774770103,-2.32758065803287,-1.0944791777485252,3,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
"Wholesale trade, except of motor vehicles and motorcycles",,0.0007766986151230735,,0.00022079393908764076,10,217,47.39564085006714,230,-0.009887925774770103,-7.855020686996733,-2.2329651750725676,2,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
"Manufacture of motor vehicles, trailers, and semi-trailers",-2.565731300514058e-06,2.565731300514058e-06,1.2989613794431843e-06,7.769750728204233e-07,10,217,47.39564085006714,230,-0.009887925774770103,-0.0259481246012257,-0.00785781659893668,2,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
Civil engineering,,0.00032747416171436755,,0.00010372943042267619,10,217,47.39564085006714,230,-0.009887925774770103,-3.3118590205232543,-1.0490514672688058,2,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
Mining of coal and lignite,,4.879121010842815e-05,,2.861252236724476e-05,10,217,47.39564085006714,230,-0.009887925774770103,-0.49344231762866925,-0.2893682964353564,2,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
Unknown,-8.7406657966237e-06,8.7406657966237e-06,4.460168542521631e-06,2.330511740432453e-06,10,217,47.39564085006714,230,-0.009887925774770103,-0.0883973645810152,-0.023569268151051002,2,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
Manufacture of machinery and equipment,,1.4232772688224822e-05,,5.042419792104272e-06,10,217,47.39564085006714,230,-0.009887925774770103,-0.14394093374508304,-0.05099572859831172,1,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
Construction of buildings,,3.5252549349109112e-06,,5.746626917237232e-07,10,217,47.39564085006714,230,-0.009887925774770103,-0.03565211769596718,-0.005811761787189227,1,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
Manufacture of electrical equipment,9.716385075912021e-08,9.716385075912021e-08,4.566408951328123e-08,2.7189016712601967e-08,10,217,47.39564085006714,230,-0.009887925774770103,-0.0009826514981235211,-0.0002749718933163626,1,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
"Crop and animal production, hunting and related service activities",,1.669774083972965e-05,,7.91724335978854e-06,10,217,47.39564085006714,230,-0.009887925774770103,-0.16887000590493287,-0.08006980978750944,1,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
Other mining and quarrying,,1.5690083060607627e-05,,8.849895703030203e-06,10,217,47.39564085006714,230,-0.009887925774770103,-0.1586792156211592,-0.08950204425696112,1,_market_for_inert_waste__for_final_disposal___kilogram__RoW__None_
Specialized construction activities,1.664965791625672e-08,4.218224079477473e-08,9.535931608669259e-08,5.8112611703392105e-08,10,180,56.39709162712097,200,0.986139746973085,4.277511470788127e-06,5.89293879308347e-06,69,_market_group_for_electricity__medium_voltage___kilowatt_hour__CN__None_
Manufacture of basic metals,,0.0035426810738433123,,0.001106783599571408,10,180,56.39709162712097,200,0.986139746973085,0.3592473667872555,0.11223395091503352,24,_market_group_for_electricity__medium_voltage___kilowatt_hour__CN__None_
Manufacture of coke and refined petroleum products,,0.03735522923484005,,0.01411663548630078,10,180,56.39709162712097,200,0.986139746973085,3.788025921224692,1.431504564097655,15,_market_group_for_electricity__medium_voltage___kilowatt_hour__CN__None_
Manufacture of other non-metallic mineral products,,0.0004913673507137043,,0.00034988295995116807,10,180,56.39709162712097,200,0.986139746973085,0.049827354816793054,0.03548005858450785,14,_market_group_for_electricity__medium_voltage___kilowatt_hour__CN__None_
Manufacture of other transport equipment,,3.3968613399749936e-05,,1.7888590710061177e-05,10,180,56.39709162712097,200,0.986139746973085,0.003444604428937702,0.0018140015920633421,12,_market_group_for_electricity__medium_voltage___kilowatt_hour__CN__None_
Civil engineering,,0.0017626443898893262,,0.0005051069188205409,10,180,56.39709162712097,200,0.986139746973085,0.17874184620381542,0.051220622672490945,10,_market_group_for_electricity__medium_voltage___kilowatt_hour__CN__None_
Land transport and transport via pipelines,,0.005566140790550531,,0.0024728156126704736,10,180,56.39709162712097,200,0.986139746973085,0.5644373231720523,0.2507571183760393,9,_market_group_for_electricity__medium_voltage___kilowatt_hour__CN__None_
"Electricity, gas, steam and air conditioning supply",,0.40044494634896094,,0.14590205258313726,10,180,56.39709162712097,200,0.986139746973085,40.607322398078985,14.795271464412377,5,_market_group_for_electricity__medium_voltage___kilowatt_hour__CN__None_
Manufacture of chemicals and chemical products,,0.0010869117071979238,,0.0004849994287266913,10,180,56.39709162712097,200,0.986139746973085,0.11021883161429748,0.049181612465715625,4,_market_group_for_electricity__medium_voltage___kilowatt_hour__CN__None_
Other mining and quarrying,,0.00010440037209826225,,3.188725567378232e-05,10,180,56.39709162712097,200,0.986139746973085,0.010586772556193466,0.0032335432956291364,3,_market_group_for_electricity__medium_voltage___kilowatt_hour__CN__None_
Mining of metal ores,,0.00017161252751739378,,7.706976462703393e-05,10,180,56.39709162712097,200,0.986139746973085,0.017402455183877466,0.007815298477076538,3,_market_group_for_electricity__medium_voltage___kilowatt_hour__CN__None_
Mining of coal and lignite,,0.014926418089916434,,0.0048199210731315984,10,180,56.39709162712097,200,0.986139746973085,1.5136209787438801,0.48876653516158797,2,_market_group_for_electricity__medium_voltage___kilowatt_hour__CN__None_
Unknown,,0.00012320866426728666,,6.040035955892863e-05,10,180,56.39709162712097,200,0.986139746973085,0.012494036940045316,0.0061249290219084086,2,_market_group_for_electricity__medium_voltage___kilowatt_hour__CN__None_
Manufacture of rubber and plastic products,7.863624263189234e-05,7.863624263189234e-05,3.283647205178165e-05,2.0530005464655985e-05,10,180,56.39709162712097,200,0.986139746973085,0.007974147971751774,0.002081855591732509,2,_market_group_for_electricity__medium_voltage___kilowatt_hour__CN__None_
Manufacture of machinery and equipment,7.86653818501959e-06,7.86762347487202e-06,5.857395997356187e-06,3.794931746641684e-06,10,180,56.39709162712097,200,0.986139746973085,0.0007978203392593559,0.0003848269738939201,2,_market_group_for_electricity__medium_voltage___kilowatt_hour__CN__None_
"Waste collection, treatment, and disposal activities",,0.0017591482676967037,,0.0015906213152312209,10,180,56.39709162712097,200,0.986139746973085,0.1783873201639358,0.16129775927940912,1,_market_group_for_electricity__medium_voltage___kilowatt_hour__CN__None_
Manufacture of wood and products of wood and cork,,6.218421768668102e-06,,3.0468400574796554e-06,10,180,56.39709162712097,200,0.986139746973085,0.0006305822057933766,0.00030896635764168356,1,_market_group_for_electricity__medium_voltage___kilowatt_hour__CN__None_
"Wholesale trade, except of motor vehicles and motorcycles",,0.006448636792569456,,0.0027603995063827957,10,180,56.39709162712097,200,0.986139746973085,0.653927276774238,0.2799197086270711,1,_market_group_for_electricity__medium_voltage___kilowatt_hour__CN__None_
Forestry and logging,,3.4335875010463313e-06,,8.987985538292544e-07,10,180,56.39709162712097,200,0.986139746973085,0.0003481846778395846,9.11431221171319e-05,1,_market_group_for_electricity__medium_voltage___kilowatt_hour__CN__None_
"Electricity, gas, steam and air conditioning supply",,0.0035034778558654073,,0.0016476756481289664,10,233,46.41022562980652,190,0.24131901607557252,1.4518034727807123,0.6827790345427951,124,_market_for_transport__freight__lorry_7_5_16_metric_ton__EURO5___ton_kilometer__RER__None_
Manufacture of food products,,3.08432506431873e-05,,1.260195864111342e-05,10,233,46.41022562980652,190,0.24131901607557252,0.012781110724207616,0.005222115872197545,26,_market_for_transport__freight__lorry_7_5_16_metric_ton__EURO5___ton_kilometer__RER__None_
"Wholesale trade, except of motor vehicles and motorcycles",,0.01323317374349969,,0.007119337422550754,10,233,46.41022562980652,190,0.24131901607557252,5.483684609154684,2.9501767155893055,15,_market_for_transport__freight__lorry_7_5_16_metric_ton__EURO5___ton_kilometer__RER__None_
Mining of metal ores,,0.00042285391767448366,,0.00020617691410722272,10,233,46.41022562980652,190,0.24131901607557252,0.17522610714692327,0.08543749160764665,11,_market_for_transport__freight__lorry_7_5_16_metric_ton__EURO5___ton_kilometer__RER__None_
Manufacture of coke and refined petroleum products,,0.0029929470868774503,,0.0015815137798450255,10,233,46.41022562980652,190,0.24131901607557252,1.2402450231854776,0.6553622692335823,11,_market_for_transport__freight__lorry_7_5_16_metric_ton__EURO5___ton_kilometer__RER__None_
Land transport and transport via pipelines,,0.0017471179182720702,,0.0006840051857307822,10,233,46.41022562980652,190,0.24131901607557252,0.7239868397793132,0.28344437867116784,9,_market_for_transport__freight__lorry_7_5_16_metric_ton__EURO5___ton_kilometer__RER__None_
Manufacture of basic metals,,0.0032476401252156113,,0.0012222629436373133,10,233,46.41022562980652,190,0.24131901607557252,1.345787073903271,0.5064925937102877,8,_market_for_transport__freight__lorry_7_5_16_metric_ton__EURO5___ton_kilometer__RER__None_
"Waste collection, treatment, and disposal activities",,0.0002638427100569467,,0.00014063959850571192,10,233,46.41022562980652,190,0.24131901607557252,0.10933357608847559,0.05827953420035021,6,_market_for_transport__freight__lorry_7_5_16_metric_ton__EURO5___ton_kilometer__RER__None_
Specialized construction activities,,3.3747119810437905e-05,,1.016631632388395e-05,10,233,46.41022562980652,190,0.24131901607557252,0.013984442817332517,0.0042128119404814006,5,_market_for_transport__freight__lorry_7_5_16_metric_ton__EURO5___ton_kilometer__RER__None_
Manufacture of other non-metallic mineral products,,0.00038475639152424655,,0.00020604489382337147,10,233,46.41022562980652,190,0.24131901607557252,0.15943890281889536,0.08538278382456423,4,_market_for_transport__freight__lorry_7_5_16_metric_ton__EURO5___ton_kilometer__RER__None_
Civil engineering,,0.005503212853385221,,0.002105536650425032,10,233,46.41022562980652,190,0.24131901607557252,2.2804721081996333,0.8725117003484105,4,_market_for_transport__freight__lorry_7_5_16_metric_ton__EURO5___ton_kilometer__RER__None_
Manufacture of chemicals and chemical products,,0.0019291730698437833,,0.0007857488468418157,10,233,46.41022562980652,190,0.24131901607557252,0.7994285329091658,0.325605855526838,3,_market_for_transport__freight__lorry_7_5_16_metric_ton__EURO5___ton_kilometer__RER__None_
Manufacture of machinery and equipment,1.292187979754847e-05,1.5219310751701104e-05,1.430788363707514e-05,6.518804934139744e-06,10,233,46.41022562980652,190,0.24131901607557252,0.006306718384321175,0.0027013225232520783,2,_market_for_transport__freight__lorry_7_5_16_metric_ton__EURO5___ton_kilometer__RER__None_
Manufacture of rubber and plastic products,,9.888369341123846e-05,,6.341324641662182e-05,10,233,46.41022562980652,190,0.24131901607557252,0.04097633705761158,0.026277766024358003,1,_market_for_transport__freight__lorry_7_5_16_metric_ton__EURO5___ton_kilometer__RER__None_
Construction of buildings,,1.6566615381351234e-05,,4.07737988313602e-06,10,233,46.41022562980652,190,0.24131901607557252,0.006865026905365452,0.0016896222889700204,1,_market_for_transport__freight__lorry_7_5_16_metric_ton__EURO5___ton_kilometer__RER__None_
Mining of coal and lignite,,0.00019795115956702455,,0.00010652216841548705,10,233,46.41022562980652,190,0.24131901607557252,0.08202882756037481,0.04414163879324293,1,_market_for_transport__freight__lorry_7_5_16_metric_ton__EURO5___ton_kilometer__RER__None_
Manufacture of electrical equipment,-2.217511282814194e-06,2.217511282814194e-06,1.6158868705396395e-06,8.107777121559154e-07,10,233,46.41022562980652,190,0.24131901607557252,0.0009189127814609306,0.000335977547621862,1,_market_for_transport__freight__lorry_7_5_16_metric_ton__EURO5___ton_kilometer__RER__None_
Other mining and quarrying,,0.00032494865550451794,,0.0001841313917699118,10,233,46.41022562980652,190,0.24131901607557252,0.13465522145289852,0.07630206469607369,1,_market_for_transport__freight__lorry_7_5_16_metric_ton__EURO5___ton_kilometer__RER__None_
"Crop and animal production, hunting and related service activities",,70.81322564883631,,55.397613482063896,10,234,110.83863592147827,240,77159.52057360193,0.09177509803380396,0.07179621266467111,124,_market_for_goods_wagon___unit__GLO__None_
"Electricity, gas, steam and air conditioning supply",,3070.349743709882,,1048.9127909370075,10,234,110.83863592147827,240,77159.52057360193,3.979223459250368,1.359408123766732,22,_market_for_goods_wagon___unit__GLO__None_
Manufacture of food products,,88.61903450724394,,47.07418385452728,10,234,110.83863592147827,240,77159.52057360193,0.11485171738814896,0.06100891180320844,16,_market_for_goods_wagon___unit__GLO__None_
Mining of metal ores,,477.7749732969424,,311.04876370260877,10,234,110.83863592147827,240,77159.52057360193,0.6192041756418072,0.4031242825127478,12,_market_for_goods_wagon___unit__GLO__None_
Manufacture of coke and refined petroleum products,,472.25112639474474,,175.82671680016435,10,234,110.83863592147827,240,77159.52057360193,0.6120451797575228,0.22787429923497837,9,_market_for_goods_wagon___unit__GLO__None_
Manufacture of wood and products of wood and cork,,46.94607583826508,,24.269751609736364,10,234,110.83863592147827,240,77159.52057360193,0.06084288171993441,0.031453994826970984,8,_market_for_goods_wagon___unit__GLO__None_
Land transport and transport via pipelines,,1077.3323961478889,,500.31595624713924,10,234,110.83863592147827,240,77159.52057360193,1.3962403966989776,0.6484176580256112,8,_market_for_goods_wagon___unit__GLO__None_
Manufacture of machinery and equipment,0.21139546371159668,0.21139546371159668,0.13349358037489006,0.0722832273640089,10,234,110.83863592147827,240,77159.52057360193,0.0002739719766790775,9.368024428697484e-05,6,_market_for_goods_wagon___unit__GLO__None_
Manufacture of other non-metallic mineral products,,70.18560196611183,,31.22804896603106,10,234,110.83863592147827,240,77159.52057360193,0.09096168748114794,0.04047206194891121,6,_market_for_goods_wagon___unit__GLO__None_
Manufacture of basic metals,,31713.166627188166,,13119.125723433759,10,234,110.83863592147827,240,77159.52057360193,41.100782368051654,17.002601397606558,3,_market_for_goods_wagon___unit__GLO__None_
Manufacture of chemicals and chemical products,,594.2980065463269,,198.6810061515395,10,234,110.83863592147827,240,77159.52057360193,0.7702199315500284,0.2574938318363695,3,_market_for_goods_wagon___unit__GLO__None_
"Waste collection, treatment, and disposal activities",,1318.5762076890244,,695.5632533323068,10,234,110.83863592147827,240,77159.52057360193,1.7088963200999205,0.9014613467806787,3,_market_for_goods_wagon___unit__GLO__None_
"Wholesale trade, except of motor vehicles and motorcycles",,288.62410294434017,,120.81743660989926,10,234,110.83863592147827,240,77159.52057360193,0.37406155559121657,0.15658137286461282,3,_market_for_goods_wagon___unit__GLO__None_
Manufacture of electrical equipment,,7.293354311731583,,7.958041117632821,10,234,110.83863592147827,240,77159.52057360193,0.009452306413405592,0.010313751379574347,2,_market_for_goods_wagon___unit__GLO__None_
Extraction of crude petroleum and natural gas,,7.523641861747093,,3.6528715227103543,10,234,110.83863592147827,240,77159.52057360193,0.009750762842765909,0.004734181207393462,1,_market_for_goods_wagon___unit__GLO__None_
Water transport,-18.847763872600353,18.847763872600353,7.4688552644728485,4.267422817767248,10,234,110.83863592147827,240,77159.52057360193,0.02442701008571146,0.005530649731936299,1,_market_for_goods_wagon___unit__GLO__None_
Mining of coal and lignite,,637.8122610393889,,280.11328012463844,10,234,110.83863592147827,240,77159.52057360193,0.8266151167061545,0.3630313900893673,1,_market_for_goods_wagon___unit__GLO__None_
Unknown,10.382325731387937,10.382325731387937,3.3996374435454593,1.8398506249854274,10,234,110.83863592147827,240,77159.52057360193,0.01345566386909352,0.002384476486256037,1,_market_for_goods_wagon___unit__GLO__None_
Construction of buildings,,6.82785033556038,,2.0699304773630143,10,234,110.83863592147827,240,77159.52057360193,0.008849005650634314,0.002682663736082344,1,_market_for_goods_wagon___unit__GLO__None_
Manufacture of other transport equipment,-5670.509723924526,5670.509723924526,1613.3493373127865,1017.3108380417622,10,234,110.83863592147827,240,77159.52057360193,7.349073298758339,1.3184514762133035,1,_market_for_goods_wagon___unit__GLO__None_
Civil engineering,,125.2729467369255,,76.46961058634695,10,234,110.83863592147827,240,77159.52057360193,0.1623557868240362,0.0991058653784702,1,_market_for_goods_wagon___unit__GLO__None_
Sewerage,45.55384379845209,45.55384379845209,30.55423871213944,19.285819565560857,10,234,110.83863592147827,240,77159.52057360193,0.05903852623734047,0.024994737424741058,1,_market_for_goods_wagon___unit__GLO__None_
Specialized construction activities,1.997808794840239e-07,2.0027491700602696e-07,4.940411989115856e-07,2.7061045454990143e-07,10,234,110.83863592147827,240,77159.52057360193,2.595595663596511e-10,3.5071557280059566e-10,1,_market_for_goods_wagon___unit__GLO__None_
"Electricity, gas, steam and air conditioning supply",,7198.694286949451,,2331.868667718681,10,247,108.1340172290802,210,49180.54454287144,14.637280562589622,4.741445401618023,147,_market_for_hydraulic_digger___unit__GLO__None_
Mining of metal ores,,284.4430155066123,,137.15386855584296,10,247,108.1340172290802,210,49180.54454287144,0.5783649167582091,0.27887830407466074,17,_market_for_hydraulic_digger___unit__GLO__None_
Manufacture of coke and refined petroleum products,,808.4013266163344,,301.5250189146974,10,247,108.1340172290802,210,49180.54454287144,1.6437421222769066,0.6130981706635098,15,_market_for_hydraulic_digger___unit__GLO__None_
Land transport and transport via pipelines,,1200.0591322117546,,796.9815973422457,10,247,108.1340172290802,210,49180.54454287144,2.4401094850945473,1.6205221083867922,12,_market_for_hydraulic_digger___unit__GLO__None_
Manufacture of machinery and equipment,,6034.3484467110375,,1934.76995116171,10,247,108.1340172290802,210,49180.54454287144,12.26978778457974,3.93401490191948,9,_market_for_hydraulic_digger___unit__GLO__None_
Manufacture of other non-metallic mineral products,,46.028796587477906,,21.07947621753426,10,247,108.1340172290802,210,49180.54454287144,0.09359147405810828,0.0428614128075767,9,_market_for_hydraulic_digger___unit__GLO__None_
